meaning,example,order,word,numbering
84_1,조간/석간/일간/인터넷 신문,4,84,84_1_4
84_2,"〔당신은 외국에 있다가 돌아왔다고 하니, 어떤 소식이 있는지 좀 들려주시오.〕",1,84,84_2_1
84_2,"〔오늘 뉴스에 따르면, 올해의 경제 상황이 낙관적이지 않다고 한다.〕",2,84,84_2_2
85_1,그가 그렇게 한 데에는 나름대로 이유가 있다.,1,85,85_1_1
85_1,네가 그렇게 한 이유가 뭐니?,2,85,85_1_2
85_1,그는 바쁘다는 이유로 회장직을 사임했다.,3,85,85_1_3
85_1,이유 없는 범행/행동,4,85,85_1_4
86_1,감독으로서 축구 선수들을 지도하다,1,86,86_1_1
86_1,학생들이 올바른 방향으로 가도록 지도하다,2,86,86_1_2
86_1,앞으로도 많이 지도해 주십시오.,3,86,86_1_3
86_1,진로/학생 지도,4,86,86_1_4
87_1,꿈/계획/이상을 실현하다,1,87,87_1_1
87_1,이 계획을 실현하려면 돈이 많이 들 것이다.,2,87,87_1_2
87_1,이 계획은 실현 가능성이 높다.,3,87,87_1_3
87_1,자아 실현,4,87,87_1_4
88_1,결혼하여 가정을 꾸리다,1,88,88_1_1
88_1,가정 생활/백과/상비약,2,88,88_1_2
88_1,그는 직장에서나 가정에서나 성실하고 온화한 사람이었다.,3,88,88_1_3
88_1,행복한/화목한 가정,4,88,88_1_4
88_1,가정 내의 불화/갈등,5,88,88_1_5
88_1,가정의 행복이 내가 첫번째로 추구하는 것이다.,6,88,88_1_6
89_1,사회 변화,1,89,89_1_1
89_1,상황/세상의 변화를 따라가다,2,89,89_1_2
89_1,심경의/태도 변화,3,89,89_1_3
89_1,문호 개방 이후로 양국 관계가 우호적으로 변화했다.,4,89,89_1_4
89_1,이 일을 계기로 두드러진 변화가 일어났다.,5,89,89_1_5
90_1,지도를 보고 나의 위치를 알아내다,1,90,90_1_1
90_1,그 가게는 위치가 안 좋아서 장사가 잘 안 된다.,2,90,90_1_2
90_1,병원은 역의 남쪽에 위치해 있다.,3,90,90_1_3
90_1,그 건물은 시내 중심가에 위치해 있다.,4,90,90_1_4
90_2,그는 회사에서 중요한 위치를 차지하고 있다.,1,90,90_2_1
90_2,회사 내에서의 위치에 만족하고 있다.,2,90,90_2_2
90_2,그는 국장 지위/자리에 오르고부터 목에 힘이 더욱 들어갔다.,3,90,90_2_3
91_1,이 시장에는 다양한 종류의 음식이 있다.,1,91,91_1_1
91_1,이 제품의 디자인에는 두종류가 있다.,2,91,91_1_2
91_1,차 잎에는 많은 종류가 있다.,3,91,91_1_3
92_1,금융 시장의 완전 개방,1,92,92_1_1
92_1,행사 준비에 만전(萬全)을기하다,2,92,92_1_2
92_1,세상에 완전한 사람은 없다.,3,92,92_1_3
92_2,그는 완전(히) 인간쓰레기다.,1,92,92_2_1
92_2,완전(히) 실패였다.,2,92,92_2_2
93_1,참고/연구/학습 자료,1,93,93_1_1
93_1,방대한 자료를 수집하다,2,93,93_1_2
93_1,자료 부족으로 연구가 지지부진하다.,3,93,93_1_3
94_1,두 가지 일을 동시에 하다,1,94,94_1_1
94_1,두 차가 거의 동시에 출발했다.,2,94,94_1_2
94_1,동시 진행/녹음,3,94,94_1_3
94_1,문이 열림과 동시에 뛰어들었다.,4,94,94_1_4
94_2,그 사람은 농부인 동시에 시인이었다.,1,94,94_2_1
94_2,"그는 나의 가장 가까운 친구였고, 동시에 이 나라에서 가장 중요한 사람이었다.",2,94,94_2_2
95_1,개인적인 일로 결근/조퇴하다,1,95,95_1_1
95_1,개인 입장료보다 단체 입장료가 싸다.,2,95,95_1_2
95_1,시험 결과에 개인 차가 있는 것은 당연하다.,3,95,95_1_3
95_1,개인의 요구와 공동체의 요구가 갈등을 일으키다.,4,95,95_1_4
95_1,개인 자격으로 참석하다,5,95,95_1_5
95_2,"〔개인적으로는/저는, 이런 요구는 말도 안 된다고 생각합니다.〕",1,95,95_2_1
96_1,정치 활동/세력/수준/시스템,1,96,96_1_1
96_1,이 일을 정치에 이용하면 안 된다.,2,96,96_1_2
96_1,정치가 안정되어야 경제도 발전할 수 있다.,3,96,96_1_3
96_1,이 나라는 정치가 불안하다/후진적이다/선진적이다.,4,96,96_1_4
97_1,보고서/작품/그림/소설/교향곡/건물을 완성하다,1,97,97_1_1
97_1,이 건물을 완성하는 데100년 걸렸다.,2,97,97_1_2
97_1,이 작품은 미완성인 채로 있는 데 의미가 있다.,3,97,97_1_3
98_1,주택/쇼핑몰/미술관을 설계하다,1,98,98_1_1
98_1,이 공사는 시공 뿐 아니라 애당초 설계부터 잘못되었다.,2,98,98_1_2
98_1,설계 도면/회사,3,98,98_1_3
98_1,설계대로 시공하다,4,98,98_1_4
98_1,이 건물은 저명한 건축가가 설계하였다.,5,98,98_1_5
98_1,독창적인 설계에 탄복하다,6,98,98_1_6
98_2,인생/생활 설계,1,98,98_2_1
98_2,내 인생은 나 스스로 설계하고 싶다.,2,98,98_2_2
98_2,퇴직 후의 인생을 설계하다,3,98,98_2_3
99_1,의사/관심의/애정의 표시,1,99,99_1_1
99_1,친근감을 표시하다,2,99,99_1_2
99_1,그녀는 그의 무례한 언행에 불쾌감을 표시했다.,3,99,99_1_3
99_2,행선지를 화살표로 표시하다,1,99,99_2_1
99_2,"표지판의 ×는 통행금지 표시다. *표시(標示), 표지(標識)",2,99,99_2_2
100_1,예술 작품/행위,1,100,100_1_1
100_1,시각/전위 예술,2,100,100_1_2
100_1,훌륭한 예술을 접하여 심미안을 기르다,3,100,100_1_3
100_1,예술의 경지에 오르다/이르다,4,100,100_1_4
100_1,우리 어머니 음식 솜씨는 기가 막힌 예술이다.,5,100,100_1_5
100_2,〔말하는 기술 역시 현대인이 구비해야 할 소양이다.〕,1,100,100_2_1
100_3,〔이 그림은 참으로 뛰어나군/예술적이군!〕,1,100,100_3_1
101_1,신문/잡지/신분증명서/채권/국채/수표/기념우표/화폐/기념주화를 발행하다,1,101,101_1_1
101_1,신문/잡지의 발행 부수,2,101,101_1_2
102_1,위윈회의 결정에 그대로 따르다,1,102,102_1_1
102_1,정부는 금융 시장을 개방하기로 결정했다.,2,102,102_1_2
102_1,개최 일시를 결정하다,3,102,102_1_3
102_2,경제적 토대가 상부 구조를 결정한다.,1,102,102_2_1
102_2,경제/유전자 결정론,2,102,102_2_2
103_1,본문에서 중요한 곳을 발췌하다,1,103,103_1_1
103_1,중요 인물/사항/과목/부분/부위,2,103,103_1_2
103_1,말보다 실천/행동이 중요하다.,3,103,103_1_3
103_1,나에게 중요한 것이 남에게는 중요하지 않을 수 있다.,4,103,103_1_4
103_1,이 부분이 중요하니까 잘 알아 두어라.,5,103,103_1_5
104_1,부동산/건물/골동품/작품의 가치를 평가하다,1,104,104_1_1
104_1,좋게/높이/낮게 평가하다,2,104,104_1_2
104_1,이 건물의 평가액은 10억이 넘는다.,3,104,104_1_3
104_1,성적/업적/근무/인물/예술적/사업 타당성 평가,4,104,104_1_4
104_1,이 작품에 대해서 평론가들의 평가가 엇갈린다.,5,104,104_1_5
105_1,시비를 가리다/따지다/묻다/논하다,1,105,105_1_1
105_1,시비가 가려지다/판명되다,2,105,105_1_2
105_2,시비를 걸다/시비를 벌이다,1,105,105_2_1
105_2,시비에 휘말리다/시비에 연루되다,2,105,105_2_2
105_2,사소한 시비 끝에 사람을 죽이다,3,105,105_2_3
105_3,〔저희 집에 꼭 놀러 와주십시오.〕,1,105,105_3_1
105_3,〔개혁을 반드시 수행하고 싶다.〕,2,105,105_3_2
106_1,계산/진행 방식,1,106,106_1_1
106_1,새 직장은 일을 하는 방식이 달라서 적응하는 데 애를 먹었다.,2,106,106_1_2
107_1,유명 인사/작가/연예인/관광지,1,107,107_1_1
107_1,이 고장은 빼어난 경치로 유명하다.,2,107,107_1_2
107_1,이 학교는 학생들에게 공부를 많이 시키기로 유명하다.,3,107,107_1_3
108_1,새로운 제품을 출시하다/시장에 내놓다,1,108,108_1_1
108_1,제품의 가격/품질/내구성/안전성을 조사하다,2,108,108_1_2
109_1,부모가 자식을 돌보는 것은 당연하다.,1,109,109_1_1
109_1,그렇게 모욕을 주면 화를 내는 것도 당연하다.,2,109,109_1_2
109_2,"이 일은 내 일이니까, 당연히 내가 직접 하겠다.",1,109,109_2_1
109_2,그는 이 일을 당연히 승낙하지 않을 것이다.,2,109,109_2_2
110_1,이 일을 하는 목적이 무엇이냐?,1,110,110_1_1
110_1,이 시험의 목적은 학생들의 학습 능력을 평가하는데 있다.,2,110,110_1_2
110_1,목적한 바를 이루다,3,110,110_1_3
110_1,네가 어떤 목적을 가지고 왔는지를 나는 알고 있다.,4,110,110_1_4
111_1,식사/요리 재료,1,111,111_1_1
111_1,재료가 부족하여 공장에서 물건을 만들지 못하고 있다.,2,111,111_1_2
111_1,재료를 공급하다,3,111,111_1_3
111_1,연구/집필/판단을 위한 재료/자료,4,111,111_1_4
112_1,가을은 오곡백과가 무르익는 시기다.,1,112,112_1_1
113_1,이 상자에는 위험물이 들어 있으니 취급에 주의해야 한다.,1,113,113_1_1
113_1,주의해서 설명을 듣다,2,113,113_1_2
113_1,바닥이 미끄러우니 주의하십시오.,3,113,113_1_3
113_2,주의를 주다/받다,1,113,113_2_1
113_2,생활 태도가 나쁜 학생에게 선생님이 주의를 주었다.,2,113,113_2_2
114_1,조상들로부터 물려받은 전통을 존중하다/따르다,1,114,114_1_1
114_1,이렇게 하는 것이 이 모임의 전통이다.,2,114,114_1_2
114_1,새로운 전통을 만들다/창조하다,3,114,114_1_3
114_2,노인을 존경하고 어린이를 사랑하는 것은 전통(적) 미덕이다.,1,114,114_2_1
114_2,각지에 전해 내려오는 전통 행사를 조사하다,2,114,114_2_2
114_2,전통 공예/의상/음악/예술/풍습,3,114,114_2_3
115_1,10월1일 이전의 서류가 보이지 않는다.,1,115,115_1_1
115_1,그들은 이전에 이미 서신을 주고받은 적이 있다.,2,115,115_1_2
115_2,그들은 이전에 만난 적이 있다.,1,115,115_2_1
115_2,그 사람은 이전에 만난 적이 없다.,2,115,115_2_2
116_1,정보/일/사무/업무 처리,1,116,116_1_1
116_1,열/화학약품/특수 처리,2,116,116_1_2
116_1,재고품을 헐값에 처리하다,3,116,116_1_3
116_1,사법/의법 처리,4,116,116_1_4
116_1,골치 아픈 일을 간단히 처리하다,5,116,116_1_5
117_1,능력을 발휘하다/개발하다,1,117,117_1_1
117_1,능력이 있다/없다/뛰어나다,2,117,117_1_2
117_1,운동/계산/업무/추론/기억/저장 능력,3,117,117_1_3
117_1,그것은 내 능력 밖의 일이다.,4,117,117_1_4
117_1,사람/개인의 능력에는 한계/차이가 있다.,5,117,117_1_5
118_1,집/학교/회사 방향으로 한참 걷다,1,118,118_1_1
118_1,방향 감각을 잃다/유지하다,2,118,118_1_2
118_1,화살표가 가리키는 방향을 따라 가면 출구가 나온다.,3,118,118_1_3
118_2,회사의 사업 방향을 구상/논의하다,1,118,118_2_1
118_2,너는 졸업 후에 어느 방향으로/분야로 가고 싶으냐?,2,118,118_2_2
119_1,교통 수단/기관/신호/통제,1,119,119_1_1
119_1,대중/도로/육상/해상/항공교통,2,119,119_1_2
119_1,교통이 발달하다,3,119,119_1_3
119_1,눈이 많이 내려서 교통이 두절되다/마비되다,4,119,119_1_4
119_1,이 지역은 교통이 편리하다/불편하다.,5,119,119_1_5
119_1,교통의 요충지,6,119,119_1_6
119_2,이 항구를 통해 대륙과 섬사이의 교통이 활발히 이루어졌다.,1,119,119_2_1
119_3,〔일부 악덕 상인은 돈을 벌기 위해 공무원과 결탁하는 것도 서슴지 않는다.〕,1,119,119_3_1
120_1,독자의 반응을 조사하다,1,120,120_1_1
120_1,저자와 독자의 만남,2,120,120_1_2
120_1,이 잡지의 주된 독자는 청소년이다.,3,120,120_1_3
121_1,이 지역은 천연 자원/지하자원/해양 자원/물이 풍부하다.,1,121,121_1_1
121_1,이 회사는 자금이 풍부하다,2,121,121_1_2
121_1,지식/상상력/표현이 풍부하다,3,121,121_1_3
122_1,꽃 피는 계절이 돌아오다,1,122,122_1_1
122_1,신록의 계절,2,122,122_1_2
122_1,계절에 따라 입는 옷이 달라지다,3,122,122_1_3
122_1,이 옷은 계절에 관계없이 입을 수 있다.,4,122,122_1_4
122_1,계절 과일/음식/요리,5,122,122_1_5
122_1,"이 지역은 봄, 여름, 가을,겨울 네 계절의 구분이 뚜렷하다.",6,122,122_1_6
123_1,21세기/새로운 세기를 맞이하다,1,123,123_1_1
123_1,전세기/20세기에 일어난 주요 사건들,2,123,123_1_2
123_1,이 나라는 기원전 2세기에멸망했다.,3,123,123_1_3
123_2,세기의 업적/대발견/결혼/대결,1,123,123_2_1
123_3,〔미래는 젊은이/민중/노동자/컴퓨터의 시대가 될 것이다.〕,1,123,123_3_1
123_3,〔이 발견으로 의학 분야의 새로운 시대가 열렸다/시작되었다.〕,2,123,123_3_2
124_1,여러 도시국가가 모여 하나의 연합체/연맹을 구성하고 있다.,1,124,124_1_1
124_1,우리 팀은 여러 나라의 선수들로 구성되어 있다.,2,124,124_1_2
124_1,이 물질은 화학적 구성이 복잡하다.,3,124,124_1_3
124_1,이 단체는 그 내적 구성이 특이하다.,4,124,124_1_4
124_1,글 전체의 구성을 생각하면서 글을 쓰다,5,124,124_1_5
125_1,사건/사고/현상의 원인을 조사하다,1,125,125_1_1
125_1,원인 모를 병으로 사망하다,2,125,125_1_2
125_1,이 질병의 원인은 수면 부족/과로/과음/흡연이다.,3,125,125_1_3
125_1,이 나라가 멸망한 원인은 지배층의 부패에 있었다.,4,125,125_1_4
126_1,냉동/조미/건조/방부 처리식품,1,126,126_1_1
126_1,식품 판매장,2,126,126_1_2
126_1,난민에게 식품과 의약품을 공급하다,3,126,126_1_3
126_1,여름에는 식품이 상하기 쉽다.,4,126,126_1_4
127_1,직접 거래/배송,1,127,127_1_1
127_1,직접적인 표현/관계/친분,2,127,127_1_2
127_1,그는 빙빙 돌려서 말하지 않고 말하는 방식이 매우 직접적이다.,3,127,127_1_3
127_1,내가 그 사람을 직접 만나보겠다.,4,127,127_1_4
127_1,나는 이 이야기를 본인한테서 직접 들었다.,5,127,127_1_5
128_1,우리 반 학생들의 키의 평균은 160센티미터다.,1,128,128_1_1
128_1,이 도시 주민의 월 평균 소득은 2백만 원이다.,2,128,128_1_2
128_1,이 박물관의 하루 방문객은 평균 5천 명이다.,3,128,128_1_3
128_2,"보물찾기 게임에서 우리 팀은 10개를 찾았는데, 평균하면 1인당 2개꼴이다.",1,128,128_2_1
128_2,"여름에는 판매량이 많지만, 1년 전체를 평균하면 그리 많지 않다.",2,128,128_2_2
128_3,〔균형 잡힌 몸을 동경하다〕,1,128,128_3_1
128_3,〔균형을 유지하는 것은 어렵다.〕,2,128,128_3_2
128_3,〔우리 세 사람은 공평하게/평등하게 이 일을 분담한다.〕,3,128,128_3_3
128_3,〔품질이 고르다〕,4,128,128_3_4
128_3,〔균형 잡힌 발전〕,5,128,128_3_5
128_3,〔평균대〕,6,128,128_3_6
129_1,미술 작품/활동/교육/전시회,1,129,129_1_1
129_1,불교/동양/서양 미술,2,129,129_1_2
129_1,그는 학교에서 미술을 가르친다.,3,129,129_1_3
129_1,미술품/미술관,4,129,129_1_4
130_1,교육 기관/시설/제도/환경/방법/철학,1,130,130_1_1
130_1,자녀/인성/교과/기술/유아/직업/평생/사회/초등/중등/고등 교육,2,130,130_1_2
130_1,자녀/학생/신입 사원을 교육하다,3,130,130_1_3
130_1,자녀 교육에 돈을 많이 쓰다,4,130,130_1_4
130_1,교육은 미래를 위한 투자이다.,5,130,130_1_5
131_1,산림 녹화/공공 근로/토목/건설/자연 개발/자선/국가/공공/복지/교육 사업,1,131,131_1_1
131_1,국가/정부/당에서 추진하는 사업,2,131,131_1_2
131_1,정부는 이 사업에 많은 예산/자금을 투입하고 있다.,3,131,131_1_3
131_2,그는 다니던 회사를 그만두고 사업을 시작했다.,1,131,131_2_1
131_2,사업 자금/계획,2,131,131_2_2
131_2,그는 친구와 함께 시작한사업이 잘 되어서 돈을 많이 벌었다.,3,131,131_2_3
132_1,사실대로 말하다,1,132,132_1_1
132_1,언론에 보도된 내용은 사실이 아니다/사실과 다르다.,2,132,132_1_2
132_1,역사적 사실,3,132,132_1_3
132_2,"사실, 나는 그 일을 하고싶지 않았다.",1,132,132_2_1
132_2,"말은 안 했지만, 사실 나는 그 사람이 마음에 들지 않았다.",2,132,132_2_2
133_1,문자 기록/자료/기호/해독률,1,133,133_1_1
133_1,그는 글을 읽을 줄 모른다.,2,133,133_1_2
133_1,설형/표의/표음/음절/음소/그림 문자●類글자,3,133,133_1_3
133_2,문자깨나 배웠다는 사람이 그런 말을 하면 안 된다.,1,133,133_2_1
133_2,"공자님 앞에서 문자 쓰는 격이다. 부처님께 설법, 공자님께 오도",2,133,133_2_2
134_1,범죄/역사적 사건,1,134,134_1_1
134_1,큰/엄청난/중요한/이상한사건이 일어나다,2,134,134_1_2
134_1,사건을 조사/예측/수습/처리/담당하다,3,134,134_1_3
134_1,이것은 인류 역사상 일대사건이다.,4,134,134_1_4
135_1,손해 배상/술값/대금/수수료/자문료를 청구하다,1,135,135_1_1
135_1,정식 재판/경찰 조사를 청구하다,2,135,135_1_2
135_1,청구서가 날아오다,3,135,135_1_3
136_1,조사/지원/공격 대상,1,136,136_1_1
136_1,아동/학생/여성을 대상으로 한 사업,2,136,136_1_2
136_1,대상을 분명히 해야 한다.,3,136,136_1_3
136_2,〔그에게는 이미 애인이 있다.〕,1,136,136_2_1
136_2,〔애인/결혼 상대를 구하다〕,2,136,136_2_2
137_1,세계의 평화와 안정을 기원하다/도모하다/위협하다,1,137,137_1_1
137_1,치솟던 농산물 가격이 안정되었다.,2,137,137_1_2
137_1,국가/정치/정국/경제/고용/물가/수입이 안정되어야 만사가 잘 풀린다.,3,137,137_1_3
137_2,〔의학에서는 일반적으로 안정제를 써서 불면증을 치료한다.〕,1,137,137_2_1
138_1,교통/산업 안전,1,138,138_1_1
138_1,큰 지진이 일어나도 이곳은 안전하다,2,138,138_1_2
138_1,안전 점검/사고/운전,3,138,138_1_3
138_1,안전하게 대피하다/운전/귀가하다,4,138,138_1_4
139_1,선거/질병/학생/자기/시간/위생/건강/건물/시설/품질/인사/수질/근로/도서관리,1,139,139_1_1
139_1,이 공원은 국가에서 관리하고 있다.,2,139,139_1_2
139_1,이 회사는 정부의 관리를 받고 있다.,3,139,139_1_3
139_1,관리가 엄격하다/허술하다,4,139,139_1_4
140_1,1990년 이래 계속 경제가침체 상태에서 벗어나지 못하고 있다.,1,140,140_1_1
140_1,우리는 처음 만난 이래 줄곧 좋은 관계를 유지하고 있다.,2,140,140_1_2
140_1,이런 일은 개교 이래 처음이다.,3,140,140_1_3
141_1,적절한 단어/인물/후보/과목을 선택하다,1,141,141_1_1
141_1,선택 과목/장애,2,141,141_1_2
141_1,선택에 고심하다,3,141,141_1_3
141_1,순간의 선택이 10년/평생을 좌우한다.,4,141,141_1_4
141_1,그를 배우자로 선택하다,5,141,141_1_5
142_1,예수는 베들레헴의 마구간에서 탄생했다.,1,142,142_1_1
142_1,~의 탄생을 기념하여,2,142,142_1_2
142_1,귀여운 아기/왕자님/공주님의 탄생을 축하합니다.,3,142,142_1_3
142_2,새로운 국가/조직/제도/정권/문명이 탄생하다,1,142,142_2_1
143_1,산림/무역/상업/농업 지구,1,143,143_1_1
143_1,선거/북부 지구,2,143,143_1_2
143_1,이곳은 학교나 도서관 등이 밀집해 있는 교육 지구이다.,3,143,143_1_3
143_2,1997년 7월 1일 홍콩 지구가 중국에 반환되었다.,1,143,143_2_1
143_2,가자/서부 지구는 인구 밀도가 낮다.,2,143,143_2_2
144_1,부대/수색/수사/건설을 지휘하다,1,144,144_1_1
144_1,진두 지휘,2,144,144_1_2
144_1,병사들은 장군의 지휘에 따라 일사불란하게 움직였다.,3,144,144_1_3
144_1,경찰은 수사를 할 때 검찰의 지휘를 받는다.,4,144,144_1_4
144_2,합창단/합창/오케스트라를 지휘하다,1,144,144_2_1
144_2,~씨가 지휘하는 도쿄 관현악단의 연주를 즐기시기 바랍니다.,2,144,144_2_2
144_3,"〔그는 이 파티의 총연출자, 총지휘자입니다.〕",1,144,144_3_1
